invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I105730,C363373,Clothing,2,1678.08,27-09-2022,Forum Istanbul
I325689,C156061,Clothing,5,6771.85,25-10-2022,Emaar Square Mall
I284824,C157187,Cosmetics,2,3190.77,23-08-2022,Kanyon
I931048,C308707,Clothing,2,800.85,11-01-2021,Istinye Park
I282295,C578970,Shoes,3,4259.77,15-08-2021,Metropol AVM
I188701,C955086,Food & Beverage,5,4713.89,13-07-2022,Istinye Park
I207132,C338704,Clothing,3,8231.09,12-05-2021,Metrocity
I116149,C253585,Shoes,2,8510.48,06-05-2021,Istinye Park
I355720,C124879,Shoes,4,6609.63,05-02-2023,Metrocity
I707304,C203910,Clothing,4,4358.41,02-11-2022,Metropol AVM
I828638,C224364,Food & Beverage,3,6758.97,22-08-2021,Kanyon
I296648,C168616,Cosmetics,1,3262.18,02-10-2021,Kanyon
I197531,C489519,Clothing,1,2230.31,05-10-2021,Viaport Outlet
I167390,C252183,Shoes,5,9427.37,19-11-2022,Metropol AVM
I211999,C156332,Clothing,1,655.13,18-09-2022,Mall of Istanbul
I928365,C175545,Technology,5,8186.71,19-12-2021,Mall of Istanbul
I304420,C259499,Clothing,3,3736.87,10-04-2021,Istinye Park
I179652,C310190,Cosmetics,5,4743.72,18-05-2022,Mall of Istanbul
I185538,C408352,Clothing,2,5181.28,03-11-2021,Metropol AVM
I291437,C246790,Toys,4,6675.85,28-09-2022,Metrocity
I210959,C201596,Toys,2,1225.08,04-04-2021,Metrocity
I212762,C995224,Shoes,2,4727.05,07-01-2021,Kanyon
I671826,C137956,Clothing,4,3658.24,20-06-2022,Kanyon
I209935,C178372,Clothing,1,926.39,17-09-2021,Mall of Istanbul
I126844,C217851,Technology,5,8128.05,24-02-2023,Kanyon
I263930,C524705,Clothing,5,633.64,31-08-2022,Forum Istanbul
I249102,C251901,Shoes,5,7631.68,16-02-2021,Cevahir AVM
I433810,C329695,Souvenir,1,4628.28,06-03-2022,Emaar Square Mall
I129637,C191479,Books,5,1562.91,03-03-2021,Kanyon
I211889,C224406,Clothing,1,5981.68,09-01-2021,Mall of Istanbul
I157078,C954116,Clothing,1,6742.01,21-05-2021,Metrocity
I231529,C319695,Food & Beverage,1,1679.32,25-05-2021,Mall of Istanbul
I183860,C328454,Clothing,2,9964.84,11-08-2022,Kanyon
I231882,C193064,Toys,3,1024.79,21-12-2021,Kanyon
I844444,C306881,Souvenir,3,8508.08,24-08-2021,Kanyon
I598183,C903115,Cosmetics,2,2472.74,05-01-2022,Mall of Istanbul
I261873,C706196,Cosmetics,4,4472.81,11-03-2022,Metrocity
I274760,C173734,Cosmetics,1,7544.36,15-10-2021,Metrocity
I134412,C110816,Clothing,1,2474.29,28-07-2022,Kanyon
I979135,C557978,Shoes,1,8570.73,28-11-2021,Kanyon
I320066,C281929,Cosmetics,1,512.27,11-09-2022,Istinye Park
I694512,C315982,Shoes,1,9984.23,17-07-2022,Cevahir AVM
I995538,C240502,Shoes,3,490.53,15-08-2021,Emaar Square Mall
I634134,C235236,Clothing,5,2297.31,07-02-2022,Metropol AVM
I138189,C304477,Cosmetics,3,3387.76,05-09-2021,Kanyon
I455096,C703897,Souvenir,1,4348.61,16-03-2021,Mall of Istanbul
I724312,C251098,Food & Beverage,2,6907.72,06-01-2022,Metropol AVM
I261229,C231783,Cosmetics,1,3306.5,10-05-2022,Emaar Square Mall
I208337,C324088,Food & Beverage,3,3633.46,05-03-2023,Kanyon
I245701,C670609,Technology,3,1842.2,10-03-2022,Kanyon
I261250,C159442,Clothing,4,6990.11,10-11-2021,Kanyon
I113485,C284818,Cosmetics,4,2340.7,19-01-2021,Metrocity
I221605,C329656,Books,5,753.26,09-05-2021,Mall of Istanbul
I102623,C191191,Cosmetics,4,8098.51,27-08-2022,Zorlu Center
I496814,C306912,Souvenir,3,936.95,03-08-2022,Kanyon
I896899,C773840,Clothing,3,830.81,21-06-2022,Cevahir AVM
I287949,C113489,Souvenir,1,8438.08,15-04-2021,Metrocity
I258108,C142226,Food & Beverage,4,7248.8,07-01-2023,Cevahir AVM
I195400,C816455,Toys,5,5161.32,06-06-2021,Metrocity
I104599,C153392,Food & Beverage,1,9408.18,09-02-2021,Forum Istanbul
I984268,C318862,Toys,1,4026.99,20-11-2022,Forum Istanbul
I262686,C313312,Shoes,3,7578.87,26-10-2021,Mall of Istanbul
I313539,C804170,Books,5,9664.9,04-07-2021,Kanyon
I168051,C247855,Food & Beverage,4,1184.3,15-02-2021,Viaport Outlet
I176602,C231270,Clothing,3,977.61,19-02-2023,Istinye Park
I765653,C935779,Books,4,6892.22,07-02-2023,Viaport Outlet
I100113,C136435,Clothing,1,2105.96,31-01-2021,Zorlu Center
I112938,C273068,Clothing,5,5119.64,28-12-2021,Kanyon
I270661,C182963,Clothing,2,1487.82,18-06-2022,Kanyon
I166146,C317105,Shoes,3,3657.9,04-06-2022,Zorlu Center
I339954,C906069,Food & Beverage,5,3854.6,29-04-2021,Cevahir AVM
I221228,C252782,Cosmetics,1,847.39,28-01-2023,Kanyon
I900716,C110077,Clothing,4,5542.26,05-01-2021,Istinye Park
I220682,C564707,Clothing,2,2689.15,06-04-2021,Metrocity
I122418,C120573,Shoes,3,4470.82,23-03-2022,Istinye Park
I419103,C584028,Clothing,1,6425.46,17-10-2021,Metrocity
I122444,C229451,Food & Beverage,1,4214.68,20-03-2022,Cevahir AVM
I324306,C147172,Food & Beverage,1,7821.16,08-03-2021,Cevahir AVM
I311824,C871323,Clothing,2,6859.82,22-02-2021,Kanyon
I406173,C123837,Toys,3,5131.88,20-06-2022,Metrocity
I422030,C277551,Technology,4,4382.31,11-12-2022,Metropol AVM
I432675,C181970,Cosmetics,3,5441.27,02-03-2023,Kanyon
I146108,C279823,Food & Beverage,5,3787.0,08-03-2021,Emaar Square Mall
I888638,C181227,Books,4,7974.55,07-11-2022,Emaar Square Mall
I313422,C842097,Food & Beverage,3,4109.04,07-12-2022,Zorlu Center
I127140,C243527,Technology,5,5434.79,12-09-2022,Mall of Istanbul
I213351,C129247,Toys,4,3074.01,18-06-2021,Kanyon
I100571,C668914,Clothing,1,7417.54,07-01-2023,Zorlu Center
I280143,C411665,Shoes,4,5511.72,16-04-2022,Mall of Istanbul
I247835,C229278,Technology,1,7039.97,06-10-2021,Metropol AVM
I532639,C284741,Food & Beverage,4,8167.32,17-01-2021,Kanyon
I145096,C937651,Clothing,3,3928.94,20-01-2021,Zorlu Center
I108161,C167278,Clothing,4,7943.29,19-03-2021,Metrocity
I155543,C729721,Food & Beverage,3,4055.44,27-07-2021,Forum Istanbul
I899897,C386247,Books,5,8912.29,13-02-2023,Mall of Istanbul
I337316,C764231,Clothing,5,5704.0,20-01-2021,Kanyon
I214287,C246058,Clothing,1,1052.65,18-12-2021,Kanyon
I282337,C283524,Toys,1,4984.9,07-12-2021,Zorlu Center
I186147,C201228,Clothing,2,6625.37,26-07-2022,Metrocity
I236633,C253769,Clothing,1,6026.92,07-02-2022,Kanyon
I190354,C549692,Clothing,4,9622.17,05-08-2022,Mall of Istanbul
I194309,C116130,Shoes,2,1570.04,12-02-2022,Istinye Park
I127224,C229540,Cosmetics,5,8315.72,04-08-2022,Viaport Outlet
I184115,C902306,Clothing,1,6539.9,27-01-2021,Mall of Istanbul
I308929,C146061,Toys,1,5503.12,14-03-2021,Mall of Istanbul
I203312,C310532,Toys,3,2449.52,23-07-2021,Mall of Istanbul
I631915,C648077,Shoes,3,146.99,27-01-2023,Metropol AVM
I115459,C273902,Shoes,2,5389.35,26-08-2022,Emaar Square Mall
I686492,C212146,Clothing,4,4798.43,20-11-2021,Forum Istanbul
I294733,C263461,Clothing,4,1980.84,18-03-2021,Forum Istanbul
I799213,C164478,Toys,1,4524.7,01-06-2022,Metrocity
I214109,C162454,Cosmetics,5,276.32,24-04-2021,Metropol AVM
I123853,C335397,Clothing,2,3333.42,14-06-2021,Metropol AVM
I150264,C333501,Food & Beverage,4,5325.81,09-10-2022,Forum Istanbul
I225756,C250346,Food & Beverage,2,7774.0,04-12-2022,Istinye Park
I276825,C229859,Clothing,3,1140.78,17-02-2022,Kanyon
I141730,C162922,Shoes,1,3511.95,15-11-2022,Mall of Istanbul
I157386,C682304,Shoes,4,6529.61,22-02-2022,Kanyon
I222113,C293881,Cosmetics,2,9225.09,21-02-2021,Mall of Istanbul
I228183,C163893,Clothing,1,8984.66,26-05-2022,Mall of Istanbul
I317114,C211846,Clothing,4,8638.98,05-10-2021,Metropol AVM
I340166,C151577,Shoes,5,5503.13,24-02-2021,Kanyon
I305062,C118067,Cosmetics,1,2734.35,18-12-2022,Istinye Park
I143718,C309008,Food & Beverage,2,9214.78,19-08-2022,Mall of Istanbul
I256641,C634716,Shoes,5,2431.55,12-09-2022,Viaport Outlet
I167871,C203482,Shoes,3,4974.49,17-02-2023,Metrocity
I798961,C325317,Food & Beverage,3,9073.38,21-08-2022,Metropol AVM
I797002,C925215,Clothing,5,5853.46,30-04-2022,Metropol AVM
I388428,C223910,Books,2,4218.81,19-09-2022,Zorlu Center
I190480,C125439,Toys,1,8348.72,02-03-2022,Kanyon
I977917,C691173,Clothing,5,1940.81,11-06-2021,Metrocity
I295558,C818343,Food & Beverage,4,7167.54,28-01-2021,Metropol AVM
I116603,C197390,Souvenir,5,3600.55,27-12-2021,Kanyon
I859661,C252192,Shoes,4,6086.43,13-02-2023,Kanyon
I249276,C330964,Cosmetics,5,988.31,12-04-2021,Metrocity
I102902,C603291,Toys,1,6733.13,28-11-2022,Viaport Outlet
I837456,C122617,Books,1,7107.54,07-04-2022,Istinye Park
I896219,C290866,Books,5,5651.52,21-08-2022,Istinye Park
I140990,C192886,Clothing,2,6651.19,06-06-2022,Metrocity
I238109,C111043,Toys,4,7344.81,17-12-2022,Mall of Istanbul
I683166,C159207,Clothing,4,1177.48,27-04-2021,Forum Istanbul
I263053,C807983,Clothing,2,6560.46,15-04-2022,Emaar Square Mall
I692310,C440786,Shoes,4,5878.86,27-08-2022,Kanyon
I108128,C218903,Shoes,5,1395.25,23-03-2022,Kanyon
I682670,C209283,Clothing,1,6662.79,20-02-2023,Metrocity
I837605,C258704,Clothing,2,5310.16,24-01-2023,Metropol AVM
I214847,C212399,Clothing,4,9043.16,29-09-2022,Mall of Istanbul
I178358,C655608,Cosmetics,1,4855.8,25-05-2021,Emaar Square Mall
I259588,C366922,Toys,3,7857.68,29-09-2021,Emaar Square Mall
I119564,C218137,Food & Beverage,1,6981.94,19-07-2021,Metrocity
I292620,C226088,Food & Beverage,1,1216.46,26-09-2022,Mall of Istanbul
I107839,C464686,Toys,5,9842.95,02-05-2022,Zorlu Center
I280682,C375611,Food & Beverage,2,7480.23,21-01-2022,Zorlu Center
I314933,C778818,Souvenir,1,1301.48,17-01-2021,Metrocity
I313721,C315397,Food & Beverage,5,7294.26,13-02-2023,Metropol AVM
I121288,C216722,Clothing,5,3946.34,19-01-2022,Metrocity
I333034,C280379,Clothing,1,3777.68,09-06-2022,Zorlu Center
I223629,C252953,Food & Beverage,4,8436.06,14-02-2022,Metropol AVM
I945662,C310879,Food & Beverage,3,680.14,02-07-2021,Mall of Istanbul
I277201,C541501,Shoes,5,8588.03,03-10-2021,Kanyon
I166855,C120134,Clothing,2,2844.24,22-11-2021,Istinye Park
I233063,C964360,Clothing,4,8309.49,30-08-2022,Emaar Square Mall
I485099,C212883,Books,4,3042.09,13-04-2021,Kanyon
I898595,C204163,Shoes,1,2860.23,17-01-2023,Mall of Istanbul
I111628,C150772,Clothing,4,2673.66,06-07-2022,Kanyon
I137730,C312842,Clothing,4,794.47,28-03-2022,Mall of Istanbul
I271108,C179296,Clothing,5,6215.84,24-01-2021,Zorlu Center
I206882,C790169,Food & Beverage,4,6272.82,07-12-2022,Istinye Park
I180451,C385618,Shoes,3,7664.85,18-11-2021,Mall of Istanbul
I123892,C570517,Souvenir,4,6971.21,07-02-2022,Kanyon
I245554,C282931,Clothing,3,9067.52,11-11-2022,Mall of Istanbul
I884338,C103303,Food & Beverage,4,5489.59,20-07-2021,Kanyon
I659222,C456292,Cosmetics,3,6047.69,31-07-2021,Istinye Park
I328364,C917070,Clothing,4,3579.53,22-09-2022,Mall of Istanbul
I272779,C925247,Clothing,3,3607.28,13-08-2022,Zorlu Center
I214352,C229449,Souvenir,1,5432.38,03-02-2022,Metrocity
I840607,C156681,Technology,2,1204.06,20-05-2022,Metrocity
I154767,C100748,Shoes,1,9965.01,10-01-2022,Metropol AVM
I759413,C140541,Clothing,3,5256.89,01-08-2022,Istinye Park
I936881,C141197,Shoes,2,6.45,29-04-2022,Zorlu Center
I130511,C118877,Toys,4,5015.8,04-01-2023,Zorlu Center
I629916,C306970,Food & Beverage,1,3397.23,14-06-2022,Metrocity
I664883,C157764,Clothing,1,5468.25,16-12-2021,Mall of Istanbul
I252918,C322178,Shoes,3,8978.7,28-06-2022,Istinye Park
I309188,C698875,Food & Beverage,5,1140.35,07-02-2023,Metrocity
I273097,C160668,Shoes,2,3208.22,18-09-2021,Istinye Park
I254297,C709467,Cosmetics,3,1062.7,21-05-2022,Mall of Istanbul
I931599,C591675,Clothing,3,5998.96,02-05-2021,Metropol AVM
I390964,C291818,Souvenir,3,147.66,11-12-2021,Mall of Istanbul
I412651,C800874,Toys,4,3026.24,09-01-2023,Kanyon
I422476,C224840,Cosmetics,1,1762.84,25-03-2022,Zorlu Center
I912992,C290927,Clothing,3,7796.45,15-04-2022,Mall of Istanbul
I104067,C713735,Cosmetics,5,5188.72,13-08-2022,Mall of Istanbul
I308809,C108981,Shoes,4,498.53,21-02-2023,Mall of Istanbul
I119071,C453058,Souvenir,4,5055.54,12-02-2021,Kanyon
I105351,C160138,Souvenir,5,8782.46,09-07-2021,Istinye Park
I204424,C565683,Clothing,1,6693.15,27-03-2021,Viaport Outlet
I587936,C300189,Clothing,2,8649.36,24-12-2022,Mall of Istanbul
I107791,C224547,Books,5,9744.6,14-01-2021,Mall of Istanbul
I155523,C908463,Clothing,3,7760.93,31-08-2022,Mall of Istanbul
I967877,C104048,Clothing,2,6074.77,02-05-2021,Metropol AVM
I248371,C212717,Toys,4,5231.27,08-11-2021,Istinye Park
I182544,C788921,Clothing,2,9267.23,21-07-2021,Metropol AVM
I172489,C672952,Cosmetics,3,4237.26,05-02-2022,Mall of Istanbul
I162786,C322295,Clothing,2,3316.44,11-05-2021,Cevahir AVM
I110260,C863534,Toys,5,7845.84,17-08-2021,Mall of Istanbul
I154487,C122968,Clothing,4,1790.79,31-01-2022,Istinye Park
I920015,C290775,Cosmetics,2,1684.49,16-02-2023,Istinye Park
I201036,C574895,Clothing,5,1377.93,10-04-2022,Emaar Square Mall
I651176,C437895,Clothing,3,7650.51,02-02-2022,Istinye Park
I130926,C525919,Toys,1,8667.21,03-06-2022,Metropol AVM
I138245,C272634,Food & Beverage,1,8248.07,09-03-2022,Metrocity
I518584,C152637,Technology,2,4158.3,10-03-2021,Kanyon
I118368,C297254,Souvenir,1,6698.25,16-09-2022,Metrocity
I167741,C234521,Technology,3,1294.67,21-05-2021,Metrocity
I282365,C268747,Toys,4,5651.89,26-11-2022,Metrocity
I194246,C278955,Food & Beverage,1,9777.87,21-12-2022,Mall of Istanbul
I599267,C328711,Toys,3,9379.69,31-07-2022,Mall of Istanbul
I184055,C204269,Food & Beverage,3,8077.59,17-08-2022,Viaport Outlet
I101131,C329519,Cosmetics,5,9297.72,22-08-2022,Metropol AVM
I804351,C283837,Toys,1,1754.45,31-01-2021,Kanyon
I651501,C255516,Souvenir,1,8859.31,15-07-2022,Kanyon
I111849,C225587,Cosmetics,1,5685.31,29-03-2021,Metrocity
I218806,C210621,Cosmetics,3,5878.46,16-11-2021,Kanyon
I128611,C451147,Toys,2,5552.34,13-02-2023,Istinye Park
I332718,C302468,Souvenir,3,948.27,13-04-2022,Metrocity
I131629,C175466,Clothing,4,3632.93,09-01-2022,Mall of Istanbul
I385888,C291149,Food & Beverage,2,7455.83,18-01-2022,Emaar Square Mall
I290852,C232297,Cosmetics,2,2465.3,26-04-2021,Zorlu Center
I299807,C204214,Clothing,4,8791.65,18-07-2022,Metrocity
I276196,C869319,Cosmetics,2,4919.79,01-10-2022,Metrocity
I209015,C187580,Cosmetics,5,8045.04,03-09-2022,Kanyon
I203724,C786183,Food & Beverage,5,6600.7,10-11-2021,Metropol AVM
I146807,C119458,Cosmetics,5,2762.64,17-03-2022,Metropol AVM
I160036,C197841,Clothing,4,2023.69,06-04-2022,Kanyon
I245906,C203351,Food & Beverage,1,241.7,18-02-2023,Forum Istanbul
I210968,C804999,Clothing,1,2943.35,12-01-2022,Mall of Istanbul
I135101,C115472,Food & Beverage,5,4955.65,24-08-2021,Zorlu Center
I207821,C293048,Cosmetics,5,8649.68,29-01-2022,Mall of Istanbul
I151641,C124636,Food & Beverage,3,4488.3,08-01-2021,Istinye Park
I107065,C909027,Cosmetics,2,7952.02,21-04-2022,Forum Istanbul
I475346,C211057,Clothing,2,4396.58,29-12-2022,Kanyon
I327171,C298789,Clothing,3,5207.37,19-03-2021,Emaar Square Mall
I505289,C319341,Clothing,4,6837.77,10-07-2022,Cevahir AVM
I312209,C792139,Clothing,2,1277.63,18-08-2022,Istinye Park
I162363,C233736,Clothing,1,5967.7,07-01-2021,Metrocity
I298610,C937415,Clothing,5,2118.42,03-10-2022,Metrocity
I319672,C269769,Clothing,5,5847.99,08-03-2021,Metropol AVM
I108926,C208527,Shoes,2,9706.72,02-04-2022,Cevahir AVM
I279092,C438216,Clothing,3,1232.25,25-04-2021,Metrocity
I159622,C204053,Clothing,1,7572.33,16-02-2023,Istinye Park
I235382,C212274,Clothing,4,7017.33,03-05-2021,Metropol AVM
I333427,C283603,Clothing,3,6671.36,02-02-2021,Metropol AVM
I128961,C222036,Clothing,2,995.82,21-08-2022,Metrocity
I157798,C852831,Clothing,4,1589.0,26-03-2021,Emaar Square Mall
I133707,C117577,Books,3,6175.18,12-07-2022,Metrocity
I485320,C303760,Clothing,3,2496.16,20-04-2021,Metropol AVM
I222409,C243261,Clothing,3,1412.19,23-06-2022,Kanyon
I272222,C147286,Toys,1,9418.34,17-04-2022,Istinye Park
I274469,C859010,Cosmetics,2,3879.3,11-07-2022,Emaar Square Mall
I797917,C180735,Cosmetics,2,1742.68,25-08-2021,Istinye Park
I129291,C487205,Technology,1,7790.5,30-09-2022,Metrocity
I996646,C761253,Shoes,1,4176.39,17-08-2021,Viaport Outlet
I547589,C234965,Clothing,3,8262.83,22-07-2021,Cevahir AVM
I103809,C210793,Shoes,3,2178.88,21-12-2022,Emaar Square Mall
I272705,C964694,Toys,1,4682.79,07-01-2023,Viaport Outlet
I718274,C258470,Clothing,5,1813.21,02-01-2021,Mall of Istanbul
I187888,C401277,Cosmetics,4,5180.05,30-07-2021,Kanyon
I306042,C603438,Cosmetics,3,9324.63,17-08-2021,Metropol AVM
I111458,C645611,Clothing,3,6186.02,15-06-2021,Mall of Istanbul
I304160,C237329,Clothing,3,3252.39,15-12-2022,Metrocity
I555480,C198599,Clothing,2,4313.62,25-05-2022,Kanyon
I319962,C337568,Clothing,1,2268.66,06-02-2021,Metrocity
I259939,C192098,Shoes,3,9615.87,15-06-2021,Emaar Square Mall
I288752,C730917,Shoes,3,2038.28,01-02-2022,Metrocity
I183709,C739319,Shoes,3,5090.77,25-06-2022,Kanyon
I337616,C131058,Food & Beverage,4,5993.83,21-11-2022,Zorlu Center
I437622,C494199,Cosmetics,3,2323.32,10-06-2021,Metrocity
I176634,C234158,Food & Beverage,5,998.37,10-02-2021,Mall of Istanbul
I200389,C272551,Toys,5,7291.8,27-09-2021,Metropol AVM
I206450,C333553,Books,1,8492.69,21-01-2023,Forum Istanbul
I102365,C186468,Clothing,1,3998.78,20-11-2022,Metrocity
I278604,C979243,Shoes,3,7795.55,28-03-2021,Viaport Outlet
I294147,C280180,Clothing,1,8024.42,27-06-2022,Mall of Istanbul
I135041,C189288,Souvenir,4,5934.21,30-11-2022,Cevahir AVM
I331140,C328801,Food & Beverage,2,6216.8,10-07-2022,Mall of Istanbul
I213479,C118405,Clothing,2,9050.89,30-12-2021,Mall of Istanbul
I114835,C166662,Books,3,5044.38,13-03-2022,Emaar Square Mall
I597424,C613435,Souvenir,5,891.23,05-10-2022,Forum Istanbul
I128490,C444300,Food & Beverage,2,9781.78,12-05-2021,Mall of Istanbul
I148972,C324965,Cosmetics,3,9421.1,01-11-2022,Forum Istanbul
I281039,C182946,Clothing,2,6450.95,05-02-2022,Kanyon
I237399,C281322,Clothing,5,5462.98,18-11-2021,Istinye Park
I523038,C525421,Food & Beverage,4,7585.61,09-08-2021,Viaport Outlet
I114655,C259801,Cosmetics,4,8055.79,09-04-2021,Zorlu Center
I151696,C177145,Food & Beverage,2,2963.56,25-11-2021,Kanyon
I129788,C475787,Clothing,3,5964.56,19-09-2021,Metrocity
I190105,C396595,Food & Beverage,5,6592.85,09-01-2023,Kanyon
I220584,C130690,Food & Beverage,2,468.98,13-10-2021,Metrocity
I289600,C455211,Food & Beverage,3,6576.64,10-11-2022,Mall of Istanbul
I420628,C162003,Shoes,3,2177.46,25-05-2021,Metropol AVM
I333530,C513963,Clothing,3,8641.25,06-11-2022,Kanyon
I326139,C331243,Cosmetics,4,4109.66,05-09-2021,Kanyon
I318259,C214748,Cosmetics,5,6383.97,28-09-2022,Metropol AVM
I199181,C148398,Clothing,1,2204.17,20-01-2023,Metropol AVM
I207544,C329661,Toys,2,600.24,18-04-2022,Istinye Park
I296965,C101097,Cosmetics,5,115.91,07-07-2022,Viaport Outlet
I212362,C208308,Technology,4,6280.92,04-09-2022,Cevahir AVM
I322463,C461435,Food & Beverage,3,7655.21,20-10-2021,Forum Istanbul
I296314,C317405,Cosmetics,5,2453.53,10-12-2021,Metrocity
I338810,C340168,Clothing,4,5620.37,20-01-2021,Mall of Istanbul
I239796,C112344,Clothing,1,1661.55,20-01-2021,Mall of Istanbul
I225566,C254814,Cosmetics,5,3481.74,27-07-2021,Kanyon
I306827,C279536,Food & Beverage,3,6790.67,20-10-2021,Emaar Square Mall
I800135,C113275,Toys,1,7777.38,21-02-2023,Istinye Park
I188130,C286960,Clothing,4,1557.3,13-11-2022,Viaport Outlet
I551787,C449263,Cosmetics,5,8890.32,22-08-2022,Metropol AVM
I201010,C901352,Food & Beverage,5,3289.44,15-11-2021,Istinye Park
I325958,C283234,Clothing,1,4845.73,15-11-2022,Forum Istanbul
I289478,C287324,Clothing,2,6842.64,19-10-2021,Mall of Istanbul
I328813,C323145,Souvenir,1,2610.18,24-09-2021,Cevahir AVM
I326841,C114976,Toys,1,3892.49,01-08-2022,Metrocity
I170031,C591850,Clothing,3,6331.84,18-05-2022,Metrocity
I296870,C142527,Books,4,2198.14,06-02-2022,Metropol AVM
I460087,C816224,Food & Beverage,2,8829.73,22-01-2022,Emaar Square Mall
I331709,C857613,Food & Beverage,5,1898.1,14-08-2021,Metrocity
I153267,C320912,Food & Beverage,4,8540.82,29-09-2022,Kanyon
I556395,C302105,Cosmetics,2,4963.94,08-05-2022,Metrocity
I306903,C197660,Cosmetics,5,3192.64,26-02-2023,Mall of Istanbul
I186453,C309134,Food & Beverage,3,5652.57,11-01-2021,Istinye Park
I853687,C308079,Clothing,5,9878.86,13-06-2021,Viaport Outlet
I876921,C202710,Food & Beverage,4,2698.9,05-10-2022,Zorlu Center
I286895,C283729,Souvenir,5,5340.92,29-08-2022,Kanyon
I328303,C267895,Cosmetics,5,8288.73,16-03-2021,Metropol AVM
I327517,C274455,Souvenir,2,1054.1,13-12-2021,Cevahir AVM
I266059,C231836,Cosmetics,2,2549.92,23-08-2022,Metrocity
I393059,C177525,Clothing,1,7622.33,29-05-2021,Metrocity
I815997,C205315,Clothing,2,7600.27,25-07-2022,Metrocity
I651827,C290399,Food & Beverage,1,6877.19,06-12-2021,Kanyon
I839910,C174483,Technology,3,4243.05,29-01-2022,Kanyon
I273028,C549795,Souvenir,3,9099.32,30-07-2022,Mall of Istanbul
I178215,C295417,Clothing,5,866.51,04-06-2022,Kanyon
I525384,C291714,Cosmetics,3,3404.06,15-06-2022,Kanyon
I259837,C272351,Toys,3,3918.85,25-06-2021,Metropol AVM
I189361,C250421,Food & Beverage,5,6652.57,07-02-2021,Kanyon
I152650,C839377,Cosmetics,3,1277.95,15-07-2022,Kanyon
I282844,C283887,Souvenir,4,9891.96,11-01-2022,Metrocity
I101823,C121785,Clothing,4,1165.12,22-06-2021,Emaar Square Mall
I513859,C124151,Toys,3,295.77,10-12-2022,Emaar Square Mall
I613073,C838982,Food & Beverage,5,8499.14,05-10-2021,Mall of Istanbul
I191703,C874165,Shoes,1,3290.56,03-01-2023,Metrocity
I383785,C171561,Clothing,2,1573.93,11-01-2021,Kanyon
I328877,C197911,Cosmetics,3,7503.73,19-11-2022,Metrocity
I242833,C307615,Clothing,3,4657.9,09-05-2022,Istinye Park
I296836,C814774,Clothing,4,2163.58,02-11-2022,Istinye Park
I176898,C521836,Clothing,1,8679.22,04-10-2021,Emaar Square Mall
I288045,C216348,Clothing,2,1953.7,13-04-2021,Kanyon
I152587,C320157,Shoes,4,6445.8,02-01-2022,Mall of Istanbul
I653558,C835818,Cosmetics,5,3948.4,15-09-2022,Metropol AVM
I300787,C263366,Shoes,5,2354.21,23-02-2023,Metropol AVM
I150844,C302836,Food & Beverage,2,6689.38,05-02-2023,Istinye Park
I337582,C334734,Food & Beverage,3,7596.34,07-04-2022,Metrocity
I288744,C251852,Clothing,5,8102.79,02-10-2022,Forum Istanbul
I112598,C256159,Clothing,2,6716.06,11-10-2022,Mall of Istanbul
I299880,C263972,Toys,2,6736.04,31-12-2022,Forum Istanbul
I104578,C836646,Clothing,3,8524.94,19-05-2022,Forum Istanbul
I104448,C143572,Toys,1,6956.65,15-01-2021,Metropol AVM
I780712,C183125,Clothing,2,7278.34,12-12-2022,Metropol AVM
I250471,C143825,Clothing,1,2509.66,14-12-2022,Metropol AVM
I812854,C470695,Shoes,3,8802.44,12-07-2022,Kanyon
I553998,C633060,Clothing,2,2625.47,22-01-2021,Metrocity
I389971,C203671,Technology,3,3859.58,05-02-2022,Metrocity
